flow_duration,tot_pkts,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,pkt_len_var,flow_iat_mean,flow_iat_std,flow_iat_min,flow_iat_max,total_requests,ratio_404,ratio_200,ratio_302,ratio_500,unique_url_ratio,unique_agent_ratio,size_mean,size_std,reqtime_mean,reqtime_std,label
3.648456130708967,215.71428571428572,154.39277567058915,95.82224306102626,66.0,340.0,9629.060823237884,0.011971501178235916,0.16050928817264234,0.00023317337036128568,2.8877624103001187,143,0.0139860139860139,0.972027972027972,0.0,0.0,0.902097902097902,0.0139860139860139,1486.902097902098,213.08842232712817,0.0026573426573426,0.0015782831032215,malicious
6.135532331466675,281.6,164.021811886012,100.61959898841955,66.0,349.4,10648.537904794332,0.021368663434396584,0.3001475815476558,0.00018944740295406,5.1356579780578615,140,0.0,1.0,0.0,0.0,1.0,0.0071428571428571,1523.0,0.0,0.0026071428571428,0.0010330013730555,malicious
6.131000757217407,281.6,163.87304341310556,100.43606436905347,66.0,344.6,10619.588219046072,0.021346229898509123,0.3001784718178758,0.0001484394073486028,5.135723638534546,145,0.0,1.0,0.0,0.0,1.0,0.0344827586206896,1523.0,0.0,0.0025655172413793,0.0011850435353763,malicious
5.289291858673096,288.14285714285717,158.91811334574393,95.1126546723152,66.0,321.85714285714283,9497.789442123767,0.017811521704210232,0.2433766841907073,0.00016501971653525913,4.248598405293056,129,0.0,1.0,0.0,0.0,1.0,0.0077519379844961,1523.0,0.0,0.0026124031007751,0.0012532752595776,malicious
6.054684003194173,302.3333333333333,161.52105013489503,97.89672015262717,66.0,335.8333333333333,10056.111762977942,0.020205076483668854,0.2837107056785682,0.00019216537475581666,4.95516578356425,114,0.0,1.0,0.0,0.0,1.0,0.0087719298245614,1523.0,0.0,0.0024736842105263,0.0009752240076973,malicious
7.086605167388916,322.2,164.73067888108588,101.34990759509645,66.0,354.0,10767.069484060998,0.023359875758402183,0.3400696563006255,0.00017499923706049998,5.943888378143311,132,0.0,0.9166666666666666,0.0,0.0,1.0,0.0075757575757575,1421.25,337.46657241866194,0.002340909090909,0.0010718826926893,malicious
5.515714979171753,287.8,167.63124299856187,103.67559507433182,66.0,362.6,11208.236357509013,0.019389206509198717,0.2667921575786566,0.00021100044250484001,4.5452981948852536,156,0.0,0.7948717948717948,0.0,0.0,1.0,0.0064102564102563,1272.5384615384614,493.03403149581646,0.002275641025641,0.0013232328222601,malicious
3.1697999835014343,219.0,150.67905991908373,86.12724349333217,66.0,298.75,7489.854457756913,0.012813340253497951,0.1461096172143053,0.00023972988128657502,2.3889611959457397,138,0.0,0.8913043478260869,0.0,0.0,1.0,0.0144927536231883,1388.3115942028985,385.98995257488616,0.0022391304347826,0.0009967654051188,malicious
3.1553725004196167,304.5,147.814039408867,83.20534804836825,66.0,283.0,6923.181868645199,0.0088279833378061,0.1013555274323163,0.00016605854034415,2.030051350593567,132,0.0,1.0,0.0,0.0,1.0,0.0075757575757575,1523.0,0.0,0.0025454545454545,0.001150517909489,malicious
0.7324634790420532,202.5,153.57168463151734,91.32471207754506,66.0,375.0,8402.478712043392,0.0036338045117796,0.0016987062046227002,0.00020658969879145002,0.00959146022796625,141,0.0070921985815602,0.9929078014184396,0.0,0.0,0.9716312056737588,0.0070921985815602,1514.2482269503546,103.55237521056632,0.0025106382978723,0.0010149032813968,malicious
0.4587262272834778,153.25,164.15553280744007,102.96727851706297,66.0,405.5,10636.15296722319,0.0029311177964721747,0.00141466821354035,0.0002380013465881,0.00828605890274045,162,0.0,0.9938271604938272,0.0,0.0,0.9876543209876544,0.0617283950617284,1514.6234567901236,106.28641803944446,0.0025123456790123,0.0009701575175718,malicious
0.20957461992899573,66.66666666666667,140.45863516142342,130.42350158490115,66.0,1027.0,23501.963910424307,0.0018134618582973166,0.0008616338549386156,0.00024215380350743336,0.004891554514567017,157,0.0,0.9681528662420382,0.0,0.0,1.0,0.0636942675159235,1479.783439490446,238.27967078454049,0.0025350318471337,0.0012287877223107,malicious
0.6962116559346517,203.33333333333334,159.74529926913294,162.11107577246918,66.0,1680.0,36911.34175764665,0.0034403548045070335,0.005715489446463167,0.0002167224884033,0.07469367980957024,168,0.0,1.0,0.0,0.0,0.9940476190476192,0.2202380952380952,1523.0,0.0,0.0022678571428571,0.0007357634056649,malicious
0.7027963797251383,203.33333333333334,148.31836987668632,84.78805983424631,66.0,301.0,7228.667633062217,0.0034729524470341997,0.0055991835660549666,0.0001777013142903333,0.07423400878906243,141,0.0,1.0,0.0,0.0,1.0,0.0070921985815602,1523.0,0.0,0.0024609929078014,0.0009566321724805,malicious
0.6595674355824789,203.0,154.10837438423644,89.85469062694239,66.0,258.0,8460.272400042062,0.0032651853246656996,0.0011034102332746999,0.0002323786417642667,0.009379625320434534,138,0.0,1.0,0.0,0.0,1.0,0.0072463768115942,1523.0,0.0,0.002427536231884,0.0006470409923557,malicious
0.588310956954956,203.33333333333334,176.97252004249972,113.71075728220812,66.0,339.3333333333333,12949.204550060449,0.0029065218242202,0.005397063945353234,0.00021664301554356666,0.07382098833719884,192,0.0,1.0,0.0,0.0,1.0,0.0104166666666666,1523.0,0.0,0.0025052083333333,0.0010557254409159,malicious
0.5705124735832214,203.25,177.80451318458415,114.32413678521048,66.0,340.25,13126.30973155332,0.0028198876843384,0.004288822055240725,0.00021648406982414998,0.05700248479843133,191,0.0,1.0,0.0,0.0,1.0,0.0104712041884816,1523.0,0.0,0.0024973821989528,0.0009145384528124,malicious
0.5000849962234497,203.0,171.56650246305418,107.48620734347826,66.0,320.0,11553.408114732218,0.0024756682981358,0.0009145215163698,0.00022184848785395002,0.008272528648376399,199,0.0,1.0,0.0,0.0,1.0,0.015075376884422,1523.0,0.0,0.0023316582914572,0.0009081168121677,malicious
0.516386349995931,202.66666666666666,173.1792420621372,109.16406602466061,66.0,330.6666666666667,11926.435271915061,0.0025607856696433,0.0010412221770411667,0.0002212524414062,0.008857965469360301,191,0.0,0.9947643979057592,0.0,0.0,0.9895287958115184,0.0052356020942407,1516.607329842932,88.11687710105839,0.0024502617801047,0.00114699125398,malicious
0.5103471279144287,202.66666666666666,170.5700466598384,106.43784640278477,66.0,327.0,11331.35186780431,0.002530888530626,0.0009770011822322333,0.00018270810445143333,0.0079147020975748,201,0.0,1.0,0.0,0.0,1.0,0.0149253731343284,1523.0,0.0,0.0023134328358208,0.0007894003371263,malicious
0.5032993952433268,203.0,170.54515599343185,106.27345113940059,66.0,309.0,11297.48364030511,0.0024915811645708666,0.0008180148440042,0.00022673606872553333,0.006879329681396433,195,0.0,1.0,0.0,0.0,0.9948717948717948,0.0051282051282051,1523.0,0.0,0.0023743589743589,0.0007899100723623,malicious
0.5035336017608643,203.0,168.5894909688013,104.41657035769676,66.0,327.0,10913.98385465958,0.0024927406027765,0.0009046649594126333,0.0002603530883789,0.007137934366861933,203,0.0,1.0,0.0,0.0,1.0,0.0197044334975369,1523.0,0.0,0.0023054187192118,0.0008035145686996,malicious
0.5071579615275065,203.0,170.5615763546798,106.46690664215487,66.0,325.6666666666667,11344.361717100634,0.0025106829778589,0.0009573490542697334,0.00016872088114416666,0.0071146488189697,197,0.0,1.0,0.0,0.0,1.0,0.0101522842639594,1523.0,0.0,0.0024060913705583,0.0008998383677628,malicious
